2023-01-12 10:17:35.743[1673515055743] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-12 10:54:16.064[1673517256064] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@fa5a36c4 [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@d8d0ecc [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hgengqat19w5egd9ap0p0|39c1fe0b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 10, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 1800, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 10, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@28fce7f5 [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hgengqat19w5egd9ap0p0|56681eaf, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hgengqat19w5egd9ap0p0|571a9686, numHelperThreads -> 3 ]
2023-01-12 10:54:20.283[1673517260283] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 10:54:20.283[1673517260283] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 10:54:20.531[1673517260531] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 10:54:20.531[1673517260531] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 10:54:20.616[1673517260616] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 10:54:20.616[1673517260616] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 10:54:20.616[1673517260616] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 10:54:20.616[1673517260616] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 10:54:20.616[1673517260616] | INFO  | main       | Binance.BinanceRunner                - 2010-01-01T00:00 modified: 2010-01-02T00:00
2023-01-12 10:54:20.616[1673517260616] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=1262390400000}
2023-01-12 10:54:20.653[1673517260653] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 10:54:20.653[1673517260653] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 10:54:20.653[1673517260653] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 10:54:20.653[1673517260653] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 10:54:20.653[1673517260653] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5b3d95e1, open=0.6137262196649894, high=0.6815793232640669, low=0.16789876837597906, close=0.6446859880990203, volume=0.6774259239875815}
2023-01-12 10:54:20.669[1673517260669] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5374cdcf, open=0.9822949912714777, high=0.18623065181795617, low=0.23079661356802883, close=0.4305457841348763, volume=0.4847876116235389}
2023-01-12 10:54:20.716[1673517260716] | INFO  | main       | persistence.DbWriter                 - Saving all data 2 for testUSDT to Database took: 49 ms
2023-01-12 10:56:37.834[1673517397834] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-12 10:56:38.022[1673517398022] | INFO  | main       | com.mchange.v2.c3p0.C3P0Registry     - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
2023-01-12 10:56:38.176[1673517398176] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@9cef1af1 [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@b021f2f9 [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hgengqat19w8g4u1h1o6s6|39c1fe0b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 10, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 1800, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 10, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@cb91cc22 [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hgengqat19w8g4u1h1o6s6|56681eaf, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hgengqat19w8g4u1h1o6s6|571a9686, numHelperThreads -> 3 ]
2023-01-12 10:56:41.664[1673517401664] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 10:56:41.664[1673517401664] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 10:56:41.927[1673517401927] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 10:56:41.927[1673517401927] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 10:56:41.996[1673517401996] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 10:56:41.996[1673517401996] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 10:56:41.996[1673517401996] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 10:56:41.996[1673517401996] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 10:56:42.012[1673517402012] | INFO  | main       | Binance.BinanceRunner                - 2010-01-01T00:00 modified: 2010-01-02T00:00
2023-01-12 10:56:42.012[1673517402012] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=1262390400000}
2023-01-12 10:56:42.049[1673517402049] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 10:56:42.049[1673517402049] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 10:56:42.049[1673517402049] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 10:56:42.049[1673517402049] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 10:56:42.065[1673517402065] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@63033e2b, open=0.013349921641974571, high=0.8286001504093788, low=0.5286159633212161, close=0.055504499950210895, volume=0.010027551270769153}
2023-01-12 10:56:42.065[1673517402065] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5b3d95e1, open=0.8911529503002734, high=0.22524921675705134, low=0.13008591825531446, close=0.1106485264313366, volume=0.7351932697740637}
2023-01-12 10:56:42.143[1673517402143] | INFO  | main       | persistence.DbWriter                 - Saving all data 2 for testUSDT to Database took: 67 ms
2023-01-12 10:56:42.143[1673517402143] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 10:56:42.143[1673517402143] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 10:56:42.212[1673517402212] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 10:56:42.212[1673517402212] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - 2000-01-01T05:25:02 modified: 2000-01-02T05:25:02
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=946790702000}
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@63033e2b, open=0.4319891160052951, high=0.06606366936639485, low=0.855394277922515, close=0.2553715965645127, volume=0.1729079120153444}
2023-01-12 10:56:42.250[1673517402250] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5b3d95e1, open=0.906227636965405, high=0.7933135873382245, low=0.8250982571046167, close=0.9620918658580101, volume=0.12623637217374084}
2023-01-12 10:58:21.642[1673517501642] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-12 10:58:21.773[1673517501773] | INFO  | main       | com.mchange.v2.c3p0.C3P0Registry     - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
2023-01-12 10:58:21.911[1673517501911] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@65e72c07 [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@791a040f [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hgengqat19wao73160aagp|39c1fe0b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 10, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 1800, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 10, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@9489dd38 [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hgengqat19wao73160aagp|56681eaf, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hgengqat19wao73160aagp|571a9686, numHelperThreads -> 3 ]
2023-01-12 10:58:26.026[1673517506026] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 10:58:26.026[1673517506026] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 10:58:26.343[1673517506343] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 10:58:26.343[1673517506343] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 10:58:26.396[1673517506396] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 10:58:26.396[1673517506396] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 10:58:26.396[1673517506396] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 10:58:26.412[1673517506412] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 10:58:26.412[1673517506412] | INFO  | main       | Binance.BinanceRunner                - 2010-01-01T00:00 modified: 2010-01-02T00:00
2023-01-12 10:58:26.412[1673517506412] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=1262390400000}
2023-01-12 10:58:26.443[1673517506443] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 10:58:26.443[1673517506443] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 10:58:26.443[1673517506443] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 10:58:26.443[1673517506443] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 10:58:26.458[1673517506458] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@63033e2b, open=0.8071618409577114, high=0.05843352208822805, low=0.08095773502642523, close=0.5794375588763143, volume=0.6257777836867877}
2023-01-12 10:58:26.458[1673517506458] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5b3d95e1, open=0.16339182808389552, high=0.7515182399480874, low=0.3232495686702602, close=0.21129250700020086, volume=0.13159579342423855}
2023-01-12 10:58:26.527[1673517506527] | INFO  | main       | persistence.DbWriter                 - Saving all data 2 for testUSDT to Database took: 73 ms
2023-01-12 10:58:26.527[1673517506527] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 10:58:26.527[1673517506527] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 10:58:26.582[1673517506582] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 10:58:26.582[1673517506582] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - 2000-01-01T05:25:02 modified: 2000-01-02T05:25:02
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=946790702000}
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5374cdcf, open=0.06974816486596713, high=0.730560249021641, low=0.731906690302876, close=0.6637816145201358, volume=0.7576153088065994}
2023-01-12 10:58:26.629[1673517506629] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@4bad25f5, open=0.2055443178128441, high=0.8236564820154979, low=0.11262544897469706, close=0.846132907469709, volume=0.9966424547542383}
2023-01-12 10:58:26.660[1673517506660] | INFO  | main       | persistence.DbWriter                 - Saving all data 2 for testUSDT to Database took: 29 ms
2023-01-12 12:21:33.627[1673522493627] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-12 12:21:33.821[1673522493821] | INFO  | main       | com.mchange.v2.c3p0.C3P0Registry     - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
2023-01-12 12:21:34.044[1673522494044] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@b3f788f9 [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@c72a6101 [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hgengqat19z9o1yewghc9|39c1fe0b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 10, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 1800, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 10, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@e29a3a2a [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hgengqat19z9o1yewghc9|56681eaf, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hgengqat19z9o1yewghc9|571a9686, numHelperThreads -> 3 ]
2023-01-12 12:21:38.138[1673522498138] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 12:21:38.138[1673522498138] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 12:21:38.539[1673522498539] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 12:21:38.539[1673522498539] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 12:21:38.602[1673522498602] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 12:21:38.602[1673522498602] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 12:21:38.602[1673522498602] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 12:21:38.602[1673522498602] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 12:21:38.602[1673522498602] | INFO  | main       | Binance.BinanceRunner                - 2010-01-01T00:00 modified: 2010-01-02T00:00
2023-01-12 12:21:38.602[1673522498602] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=1262390400000}
2023-01-12 12:21:38.702[1673522498702] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 12:21:38.718[1673522498718] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 12:21:38.718[1673522498718] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 12:21:38.718[1673522498718] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 12:21:38.736[1673522498736] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@63033e2b, open=0.06268275053726202, high=0.1304161703693537, low=0.7612485406990328, close=0.957167618811814, volume=0.6841746097233602}
2023-01-12 12:21:38.736[1673522498736] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5b3d95e1, open=0.9209609019463381, high=0.88660555381752, low=0.7317854606021225, close=0.1468077589299469, volume=0.06034539834779773}
2023-01-12 12:21:38.898[1673522498898] | INFO  | main       | persistence.DbWriter                 - Saving all data 2 for testUSDT to Database took: 164 ms
2023-01-12 12:21:38.898[1673522498898] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 12:21:38.898[1673522498898] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 12:21:38.969[1673522498969] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 12:21:38.969[1673522498969] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - 2000-01-01T05:25:02 modified: 2000-01-02T05:25:02
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=946790702000}
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | Binance.BinanceRunner                - checking condition to remove last data from list: false
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | persistence.DataRepository           - Using hibernate to write data. Data size 2
2023-01-12 12:21:39.009[1673522499009] | INFO  | main       | persistence.DbWriter                 - Saving data to db for: testUSDT
2023-01-12 12:21:39.017[1673522499017] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@5374cdcf, open=0.5949314382297389, high=0.9911069279736638, low=0.6370728750156794, close=0.524295111257497, volume=0.8068236112000334}
2023-01-12 12:21:39.017[1673522499017] | INFO  | main       | persistence.DbWriter                 - adding data to transaction: BinanceData{dataId=model.DataId@4bad25f5, open=0.8739696047204509, high=0.6363849935598345, low=0.6050931904236128, close=0.9029444383974691, volume=0.6468763892880958}
2023-01-12 12:21:39.098[1673522499098] | INFO  | main       | persistence.DbWriter                 - Saving all data 2 for testUSDT to Database took: 83 ms
2023-01-12 12:22:22.778[1673522542778] | INFO  | MLog-Init-Reporter | com.mchange.v2.log.MLog              - MLog clients using slf4j logging.
2023-01-12 12:22:22.931[1673522542931] | INFO  | main       | com.mchange.v2.c3p0.C3P0Registry     - Initializing c3p0-0.9.5.5 [built 11-December-2019 22:18:33 -0800; debug? true; trace: 10]
2023-01-12 12:22:23.078[1673522543078] | INFO  | main       | c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.PoolBackedDataSource@4c30749c [ connectionPoolDataSource -> com.mchange.v2.c3p0.WrapperConnectionPoolDataSource@502bd84f [ acquireIncrement -> 1, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, debugUnreturnedConnectionStackTraces -> false, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, identityToken -> 1hgengqat19zapz3ka99xi|3e5d4f6b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 10, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 1800, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 10, nestedDataSource -> com.mchange.v2.c3p0.DriverManagerDataSource@b4142ceb [ description -> null, driverClass -> null, factoryClassLocation -> null, forceUseNamedDriverClass -> false, identityToken -> 1hgengqat19zapz3ka99xi|4f67e3df, jdbcUrl -> jdbc:mysql://localhost:3306/test, properties -> {password=******, user=******} ], preferredTestQuery -> null, privilegeSpawnedThreads -> false, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false; userOverrides: {} ], dataSourceName -> null, extensions -> {}, factoryClassLocation -> null, identityToken -> 1hgengqat19zapz3ka99xi|59c33386, numHelperThreads -> 3 ]
2023-01-12 12:22:26.828[1673522546828] | INFO  | main       | Binance.BinanceRunner                - downloaded symbols: [testUSDT, wrongTicker]
2023-01-12 12:22:26.828[1673522546828] | INFO  | main       | Binance.BinanceRunner                - start synchronization with db
2023-01-12 12:22:27.076[1673522547076] | INFO  | main       | Binance.BinanceRunner                - symbols are synchronized
2023-01-12 12:22:27.076[1673522547076] | INFO  | main       | Binance.BinanceRunner                - getting list of symbols
2023-01-12 12:22:27.129[1673522547129] | INFO  | main       | Binance.BinanceRunner                - symbols from persistence
2023-01-12 12:22:27.129[1673522547129] | INFO  | main       | Binance.BinanceRunner                - Symbol{id=1, symbol='testUSDT'}
2023-01-12 12:22:27.145[1673522547145] | INFO  | main       | Binance.BinanceRunner                - mod params: adding one day
2023-01-12 12:22:27.145[1673522547145] | INFO  | main       | Binance.BinanceRunner                - mod params: timeframe 1d
2023-01-12 12:22:27.145[1673522547145] | INFO  | main       | Binance.BinanceRunner                - 2010-01-01T00:00 modified: 2010-01-02T00:00
2023-01-12 12:22:27.145[1673522547145] | INFO  | main       | Binance.BinanceRunner                - prepared params: {symbol=testUSDT, interval=1d, limit=1000, startTime=1262390400000}
2023-01-12 12:22:27.160[1673522547160] | INFO  | main       | Binance.BinanceRunner                - downloaded data size: 2
